2.856719844217199267e+00,3.305330460769647871e+00,6.141533003957152737e+00,4.451911223326781908e+00
7.930782370297063011e+00,3.684913671343918118e+00,8.155418540686611095e+00,9.947989682440926629e+00
6.006380684416138038e+00,4.551192091791124383e+00,8.911271755614176726e+00,6.476152868845108657e-01
7.318572764647059969e+00,5.757237235524827135e+00,8.521709917362766618e+00,1.628124660380525501e-01
5.574294202244507446e+00,7.484487607664151554e+00,6.319241463561425576e+00,3.886758163754813200e+00
1.653154286333823331e+00,8.827456545997158788e-01,5.296711781785791828e+00,8.289314545493478903e+00
2.796293148904809289e+00,8.580507403609116679e+00,7.510214328964005759e+00,6.858205918278644120e+00
5.629065198334646247e+00,7.663561634067850292e-01,3.156875292012633061e+00,1.787960262371454112e+00
5.815790532304676574e-01,8.052590162225429893e+00,1.766316217105132758e+00,1.431674486524179279e+00
6.359594840556157536e+00,9.917032703963373663e+00,2.310392558381094474e+00,2.891757269391098895e+00
4.629241157366092096e+00,3.158076298853472963e+00,5.984459689866342913e+00,9.159204832236090610e+00
5.791047207259722995e+00,8.677333146554598642e+00,3.815619971077506278e+00,4.687199418210788338e+00
1.039611128908560778e+00,2.228388459621810647e-02,8.948180747113790190e+00,7.958318393124914181e+00
6.895390716621857763e+00,2.377452195278473290e-01,5.984559401273954471e+00,6.090083795450496051e-01
7.013458901804970225e+00,1.798008154465920994e+00,9.945948673830832476e+00,6.324768918758250535e+00
6.679136425882727046e+00,1.911578745499209475e-01,2.035394774843658716e+00,1.380447710562948682e+00
9.880909969974819518e+00,2.331055536588728661e+00,3.648377213268831021e+00,6.124780634914606114e-01
4.606931382454645174e+00,6.831693904891196212e+00,3.067503343591001297e+00,9.868335435175385584e+00
8.344274082328340114e-01,5.591835389632864306e+00,3.896063136986715136e+00,4.893804415489986681e+00
2.222278897171439116e+00,8.760448253012032005e-01,7.913285872491653272e+00,3.782698391542194116e-01
5.884563786519408701e+00,3.139759579743236273e+00,7.231526010793706050e+00,4.304136792230406350e+00
4.785276879201024514e+00,2.263786858992036244e+00,5.371308298318488106e+00,1.671510939391914752e+00
7.261800914047968014e+00,6.976584611598429575e+00,8.264640701520052701e+00,5.463842411123947862e+00
9.943530267236731390e+00,8.957159966916020011e+00,3.844635281246195913e+00,7.726276195619127485e+00
4.519946703344229988e+00,3.555245250430071557e+00,9.368487779509859337e+00,4.987975843390928254e+00
1.586523471399488017e+00,3.165480875381804005e+00,5.410357512651331469e-01,1.307540527821557941e+00
4.915850528935745700e+00,8.220120384391849111e-01,5.983604518613322654e+00,3.073574861942107717e+00
5.769449092034306670e-01,1.980355051271438516e+00,1.063235926026417921e+00,1.690232180345943025e+00
5.943176121661144506e+00,9.805179662424096776e+00,9.246586245571941642e-01,1.677262098037307636e+00
7.701852920169605987e+00,6.554873465001429977e+00,6.318204049200226713e-01,3.859475755844714584e+00
4.386437055313311184e+00,1.893298971849088908e-02,7.713926195216835424e+00,2.110640131023942878e+00
2.297202777522944217e+00,5.589468839003654210e+00,8.146112295975587614e+00,3.566231715533094704e+00
2.984688438379138553e+00,6.660018355110400634e+00,5.195478850762524914e+00,8.017148553200470928e+00
6.559021166889609233e+00,8.122098702329822117e+00,7.223206575144835995e+00,3.975626680747346153e-01
1.707958944755505470e-03,5.770330200538894339e+00,3.511324012654206683e+00,3.728245945321628785e+00
7.694479796295587981e+00,1.046703951777635533e+00,1.452548067445135205e+00,3.307205421512648957e+00
2.255720931982794220e+00,8.515092523758697851e+00,4.323370353116747111e+00,6.861150669168244676e+00
3.186069463097479293e+00,4.339339175833817563e+00,2.938769778144496581e+00,4.865605368512857964e+00
6.516887787208029970e+00,2.014542647329556679e+00,2.742233896727146458e+00,6.637722979928746270e+00
8.272548069599714893e+00,7.656835214866250183e+00,1.030546754903597373e+00,3.174180909687439822e+00
4.360502368191512268e+00,6.053658162279646149e+00,9.051247906597556181e+00,4.331276005537926466e+00
8.513781322963824394e+00,7.364355742672136884e+00,3.496720722456045038e+00,2.103328730875709596e+00
5.601370451891708235e+00,3.705833918688494766e+00,7.779233266335497277e+00,8.796423162351077352e+00
6.129391820115667855e+00,6.103193629225033945e+00,7.507941662418323503e+00,6.637467223207771383e-01
1.376722311276316058e+00,5.770702399545546424e-01,1.972636709330642946e+00,3.530363856382759735e+00
5.299105102589294347e+00,3.607291076224101722e+00,2.235623150705273510e+00,7.226213706707499185e+00
6.136170760549997993e+00,2.212849768975686526e+00,7.487254603782742990e+00,4.345772513008704152e+00
1.791366263702715012e+00,5.330531628613801587e+00,4.391561555306561004e+00,3.321981626621398398e+00
5.784866833084393534e+00,4.181656215543779531e+00,1.558025320307876438e-01,8.100339886550889545e+00
9.527310169267234841e+00,7.188360152335638631e+00,9.746745114998367043e+00,6.198366907114658986e+00
8.327188218002058662e+00,7.726269502150940660e+00,9.530400493460088995e+00,7.719622617740885318e+00
5.374783482450118388e-01,9.143948977855224314e+00,2.054672824098850992e+00,4.792576269553845414e+00
1.976074282898760970e+00,9.274692518258380147e+00,1.910030805707454427e+00,1.537284177474335101e+00
7.735466657039681948e+00,7.399948055427017835e+00,2.476361612561960079e+00,6.357209395872600588e+00
4.101107973671117790e+00,5.359879620015619572e+00,9.411236369329982310e+00,3.293925189716627955e+00
9.765601976107381788e+00,1.705779508645606235e+00,7.359927792796638890e-01,5.094611208388657886e+00
2.205473540461647453e+00,4.049961324044987876e+00,5.120164985751477715e+00,1.664853303925274419e+00
7.052018030611914234e+00,4.686110332744810592e+00,6.626017443092953485e+00,5.500983413233563546e+00
1.042572738331364324e+00,1.854659970258540902e+00,9.554161264825580702e+00,2.393190233322630700e+00
9.261525062073879155e+00,7.523286952553482898e+00,3.392845900736385367e-01,7.184993650639263763e+00
7.325900808469489434e+00,8.675339524366926014e+00,3.974871096879585508e+00,2.330023626215524946e+00
4.805211624155031558e+00,4.559667646791814910e+00,8.352105735543515763e+00,5.889555765065517257e+00
2.616942551613630208e+00,6.878531900590027170e+00,5.438706389463753510e+00,7.940957095523395459e+00
2.739627320829622903e+00,8.229195907032741175e+00,3.207089340600987271e+00,6.972941029817270042e-01
6.598814470916842367e+00,8.193373763806535592e+00,2.747633074730976510e+00,8.561476320089044023e+00
2.391158928422876251e+00,6.299236201059347451e+00,5.045544873495945382e+00,3.192097671678896020e+00
2.572981113382333263e+00,5.799578992318484616e+00,1.500319185338812034e+00,8.852561269042158898e+00
5.130410335145919376e+00,8.440927185427504753e+00,8.234817515816705846e-01,3.958132480016343102e+00
5.347174651368231224e+00,8.580461789257906702e+00,2.255302221185088385e+00,4.526607876488656146e+00
2.527865799809983827e+00,9.045592926344976803e+00,6.514003392609034826e+00,4.316294261758651274e+00
5.827928679599420292e+00,7.814552872419563201e+00,1.945003139563719063e+00,5.171757821109156161e+00
8.710082195723376941e+00,4.494443210927549615e+00,3.081504045727132546e+00,6.765545986828847447e+00
8.876261136927430684e+00,7.234487985982998914e+00,9.616121003822788893e+00,7.282202825610674779e+00
2.546931032213866963e+00,9.774845312707027389e+00,8.204736240757217303e+00,2.025549021411248152e+00
1.135950482919246829e+00,2.321352529678150312e+00,5.876790336143847604e+00,1.800911801628806153e+00
7.700973973922033977e+00,4.882904828193317393e+00,5.888609766041611238e+00,1.843464967080268302e+00
1.003647084254305488e+00,7.167508697625296854e+00,5.051780533709560927e+00,6.706270640864064880e-01
4.571917763535044976e+00,8.972965934986333991e+00,5.001987359882456907e+00,1.419927745036494438e+00
5.834569600299511549e+00,5.055240103417983022e+00,5.703030633308436848e+00,5.958645766995896764e+00
6.444723143407138366e-01,7.129931008489062805e+00,8.416047563354492667e+00,4.544183975311918644e+00
4.604225963709573932e-02,3.306218174176348334e+00,1.054240011472432625e+00,1.579116901826379538e+00
5.284163842797737765e+00,3.223101575315584277e+00,1.699204632475781462e-01,9.155200176426095737e+00
4.133080947274399897e+00,2.213251458249875014e+00,2.878173667798237467e+00,4.842363945232684763e+00
6.460449207410523087e+00,1.677712596024726333e+00,3.445772191880647206e+00,4.378567714257252774e+00
3.946218631455782333e+00,2.406380064589361822e+00,6.559922406641662818e+00,9.316635801657456639e+00
9.490318750375807966e+00,4.882428659149398165e+00,9.744819973528848323e+00,9.449635678539817008e+00
1.949109880651789251e-01,2.297045027264736916e+00,4.479595014133969322e+00,6.344382925507892956e+00
2.707199985019533628e+00,7.637482801311379355e-01,9.270993947741963837e+00,3.470258652875629402e+00
4.748104380646605449e+00,8.684823435724339902e+00,2.393734532834260520e+00,6.204823891049494833e+00
1.760465135198417963e+00,9.256124610348340553e+00,3.531840064171038129e+00,2.214353326921730591e+00
4.988911799106362288e+00,5.533661321255020304e+00,2.679753571613861851e+00,6.101102505761702766e+00
3.541775018488113602e-01,8.312697149332862523e+00,5.818933674496550523e+00,3.560775430439588884e+00
4.017205563826264925e-01,7.639256499550874935e+00,1.649587170899676769e+00,1.368249648970435439e+00
3.615636952997456355e+00,3.706589475433462511e+00,6.119342688713373057e+00,3.649772238186257400e+00
3.352800199124862601e+00,3.033673817104006964e+00,4.926441777209934259e+00,7.429312072476667694e+00
4.280427311234080712e+00,9.264689233195454676e+00,5.750518459649147651e+00,5.168176256088322873e+00
1.229545119288414368e+00,2.041323016923245248e+00,6.123188067456361239e+00,1.282588522266248088e+00
9.990155005576950131e+00,9.689240592449630540e+00,9.366568160115763320e+00,4.563740913755140127e+00
6.642328328057159226e+00,3.699887628545273088e-01,9.892416830562892116e+00,5.841020883631569127e+00
3.594450514911610384e+00,6.475228640936647739e-01,1.168730558712515188e+00,8.783289053439606420e+00
5.133164856327231185e+00,4.521827617591172910e+00,7.159537404099994617e+00,7.564473627313680559e+00
2.621331947757163050e+00,5.045127182174757863e+00,9.381275790549866045e+00,6.710772097898998201e-01
4.725488834004850425e+00,6.435235093092044778e+00,1.374235028753391097e+00,9.162996413965192488e+00
7.002827434288927400e-02,5.465329799894545815e+00,9.507107832472197373e+00,8.665598073372974497e+00
1.315449444149537905e+00,7.420237804763436529e+00,1.428650569589761110e+00,7.546137924769785954e+00
8.966191296379834696e+00,1.538569155704900826e+00,8.124719089209120337e-01,6.370278945537885207e+00
9.716369579860252514e+00,7.260804380337512853e+00,2.061236292503176859e+00,6.945159817624974252e+00
3.680307750737419337e+00,2.112384142061279668e+00,9.022492549981425469e+00,6.359436630850661132e+00
3.909420843398284440e+00,1.247205147390149094e+00,7.250251862774190315e+00,8.524763680013045075e+00
8.190306798549322309e+00,6.603149985074541206e+00,1.679770665166067101e+00,8.675478305710720761e+00
9.708847376673627849e+00,3.258516968347754172e+00,7.660188554404562034e+00,1.700984284249051903e+00
7.010114131938788518e+00,7.912480135040115492e+00,2.065994202740534469e+00,5.401238762489342982e+00
8.989175817422157877e+00,4.797823632793417836e+00,1.660199983521953859e+00,5.448118944001494768e+00
3.186199093187421560e+00,1.398161741595074226e+00,5.173536096224689906e+00,7.197205491490486828e+00
4.937197554761780793e+00,7.285414433666057121e+00,9.317873304419016733e+00,6.287692369985586005e+00
9.869799734826450788e+00,4.071880742848838608e+00,5.785410188996323200e+00,5.820984767806440807e+00
2.595792957916290611e+00,1.706073828491891931e+00,5.633562926244466418e+00,2.643898027850172028e+00
6.410841681873753473e+00,1.913554567466523304e+00,2.388698008988514587e+00,1.146895786117819727e+00
4.616316385641924036e+00,5.837632821205791522e+00,8.965281705376870747e-01,5.186835463418582037e-02
4.019607455138806351e+00,7.771998761142415724e+00,4.221100652131858588e+00,9.035593771909619321e+00
6.907404803100184232e+00,1.979476608530100767e+00,2.996921268360053237e+00,2.276104556060890793e+00
5.902812566865836885e+00,2.212480508147641522e+00,5.279333433029838929e+00,3.945228842024299798e+00
5.365647096048303588e+00,1.959503739315413551e+00,2.778545977977799897e+00,2.835953691513951824e+00
5.128545356838421831e+00,3.945243768117778771e+00,5.295300056043426906e+00,9.748015178908854494e+00
9.175539333619675553e-01,1.412856540885831791e-01,1.105368528347372425e-01,7.704617114933229871e+00
4.999642946979414582e+00,2.161749463359035062e+00,5.246416907092510407e-01,8.943567892823832466e+00
6.622099961307828409e+00,7.894317355906160572e+00,5.135473557731095262e+00,5.971854102316681789e+00
5.425429523737860471e+00,3.613367869155873713e+00,5.930367588541915147e+00,2.320717583442927001e+00
3.223412946788022371e+00,7.478775607844881712e+00,2.990333985378834658e-01,8.544311351505013974e+00
9.511062143315324846e+00,2.087573045747470601e-01,6.908800306998811536e+00,9.398862200378024667e+00
2.805575474268746650e+00,3.001101784040422160e+00,1.174930013707163878e+00,2.243542939761011823e+00
3.913031311400439805e+00,3.053319722988079299e-01,6.234903276813019701e+00,5.113875066622091126e+00
9.912014312884650735e+00,1.252936438892888749e+00,3.089053186788353056e+00,9.468212019726880868e+00
2.051128302093405686e+00,3.283354104980453769e+00,4.817793685347846022e+00,8.913989785997420867e+00
2.280131690071052208e-01,3.103965503970163908e+00,3.410115866638687709e+00,9.316564270262217562e-01
2.541025269092647143e+00,2.827658090767156907e+00,7.762189743914992945e+00,5.738171349683570455e+00
5.540505402234985333e+00,2.055791082788627211e+00,1.597370218124656294e+00,4.472744513905189123e+00
8.130984282986688072e+00,8.770378284183729889e+00,4.710023585498188226e+00,3.803935040401614565e+00
4.566544822575529849e+00,2.427274407314380156e+00,3.903766966383296122e+00,4.576649894048646416e+00
7.450564179806566933e+00,8.853093143859441128e+00,9.204359177055637886e+00,4.452610737131156071e+00
3.969910434017785761e+00,6.194017132218569976e+00,7.282640463424301380e+00,4.208338716815970493e+00
3.414302591409223986e+00,2.012172819265147794e+00,9.509577394805612371e+00,7.924154298392267037e+00
3.527767042135573128e+00,8.139654959188136196e-01,1.004605451923703541e+00,9.932057823612824521e+00
4.365788549773297333e+00,1.062068646196967503e-01,7.191510599175367169e+00,9.935998878441857585e+00
4.784293791696981657e+00,1.594113395843711478e+00,1.758227588338767688e-01,6.003183152743578610e+00
3.437108155954278210e+00,9.238807294438318607e+00,7.037030362508577497e+00,9.050083746650184224e+00
5.682036281296992897e+00,8.809843558753833292e+00,2.005632753472148533e+00,1.116348052925780765e+00
7.613608139294858468e+00,6.856294103458659972e-01,6.082051618419120231e+00,6.136866521433939070e+00
6.959207268100784383e+00,8.281656775334937493e+00,6.843311095957909984e+00,1.900021177400909034e+00
2.415129914549018153e+00,5.793397642331576947e-01,7.341071566763126555e+00,1.136664420210363735e+00
2.684486562690770128e+00,5.086685253431328491e+00,1.227824896040337066e+00,4.681064415014994040e+00
9.078851944276259189e+00,5.504895630031771958e+00,4.247770277389330218e+00,1.629981514068565840e+00
2.680847455588486472e+00,1.811297330988445031e+00,3.965254440431986716e-01,8.600168939840035165e+00
9.490351680939008716e+00,1.228323359333111098e+00,9.066311759457700958e+00,3.846254237531256948e+00
2.076906599408627763e+00,1.803813223361148133e+00,6.342786157161977023e+00,2.017314138873249618e+00
8.338405629074225445e+00,7.670946063131348858e+00,1.382718188770758472e+00,4.932603319057193847e-01
1.991596733688896226e+00,2.294499130458438341e-01,6.256094346736825962e+00,9.576067572258855520e+00
6.520129881942517081e+00,9.029914028679396409e+00,2.744130820839711937e+00,6.572233665706617156e-01
3.619648404498594374e+00,9.688308728240951240e+00,9.004141539550570172e+00,1.144767838172826568e+00
3.811402207544772658e+00,8.921957794288543298e+00,8.479784401345419553e+00,7.667652400862118967e+00
1.381989974375463781e-01,5.620186344371558285e+00,5.100108950864888691e+00,4.967372213776560130e+00
3.898527190484948335e+00,1.113875499167488181e+00,2.022377720532075873e+00,1.220097244803951542e+00
6.229296889972890661e+00,6.853226384690763950e+00,4.105534804010796179e+00,9.300850915326160262e+00
1.503837389066536856e+00,7.245548078151275995e-01,9.796672116199951930e+00,7.725663134861429526e+00
2.424882418589857647e-01,1.549503025881534546e+00,6.589810096291437436e-01,9.842211485822307537e+00
6.925864605592563450e+00,4.333260215128611037e+00,7.190357516344093369e+00,4.689731536583805038e+00
8.938149564708984585e+00,5.848933146893342538e+00,1.798075444563040914e+00,1.793684882266799452e+00
2.793795865990575944e+00,9.664659719464884446e+00,5.929291856669440364e+00,9.403410133264744175e+00
8.850212047604962606e+00,4.408841753535972074e+00,3.762591584842220893e+00,7.589592112144405434e-01
6.422455457188997130e+00,3.993769299870466583e+00,8.350491177825100308e+00,5.675988209489011282e+00
1.463873444443646310e+00,1.736149421740118548e+00,3.638025576073407041e+00,6.968886054055686508e+00
7.490249020814065517e+00,1.605070488420045072e+00,2.023087063198060420e+00,2.653486172529873066e-01
8.096523651273914268e+00,8.352586750932523785e+00,7.153557869481104170e+00,7.763836196410688117e+00
8.765006580909787459e+00,4.917163872809970471e+00,7.714027391718989435e+00,8.482245148719165684e+00
8.308737595110017082e+00,4.314664255507779878e+00,3.071481199019765462e+00,2.577601931801472901e+00
8.157594971057019251e+00,7.773015785412610512e+00,2.596778399066101972e+00,4.275091546368944506e+00
9.582593359887303208e+00,4.749301773008110850e+00,5.164232340549814282e+00,6.553528443653386049e+00
9.102890650350058621e+00,1.510666327460471470e+00,7.657062193612443224e+00,5.826775578576271819e+00
2.153560642586391793e+00,9.104216387104184349e+00,9.937818329618027136e+00,3.783158730431868122e-01
6.816725145281649745e+00,8.496668136766755808e+00,2.550926803009794241e+00,5.622092485526353212e-01
5.897577634286427006e+00,8.541380984809501697e+00,4.838630510294551712e+00,2.597915155237362494e-01
7.994755614725634896e-01,2.093790519727298793e+00,9.567754477518931822e+00,8.251632495334691342e+00
5.099423617112197604e-01,3.448686885887521925e+00,6.163555194760437672e+00,6.562249866085378969e+00
2.217375009363893312e+00,4.108295579525074182e+00,1.036497753871645777e-01,6.257447732405033491e+00
1.625954234652610131e+00,7.186073999788552769e+00,6.696848202472542866e+00,9.659828443600105174e+00
8.788251616585048609e+00,3.710636568929283285e+00,1.852570991362648689e+00,2.139532471905502220e+00
9.302325554361782878e+00,7.373488911000432466e+00,8.364703686692667617e+00,4.960818662759349351e+00
8.655453845276666058e+00,6.781156780762919389e+00,9.756942829474020584e+00,4.182459718167603313e+00
2.352649042239925770e+00,1.218396006964191924e+00,4.081340878471363176e+00,3.963052147851318985e+00
9.873332777218135625e-01,8.531958079869999878e+00,1.766733138799854164e+00,1.724045855837785801e-01
9.265437225541806043e+00,5.024862912122133096e+00,8.004750824677767440e+00,1.312845811663154727e-01
8.330445675368814307e+00,1.288581573635196875e+00,7.467211548928567311e+00,1.045114387656851385e+00
7.747849175684235590e+00,6.397010432545132019e+00,5.964042916781265191e+00,4.677994490449787435e+00
8.717298310582922483e+00,1.369694586671920122e+00,5.117177077584881495e+00,4.555301558602837808e+00
3.944590038847835878e+00,4.624553892239401165e+00,6.764319405190370560e+00,6.599818551176341863e+00
5.483890001569225348e+00,1.135572497563240857e+00,4.445132338579094622e+00,2.872238851353251299e+00
1.402599170856193567e+00,3.892915006346861162e+00,1.034527877096477200e+00,9.571189649286143464e+00
7.402384310926431787e+00,8.816007196600910589e+00,1.960733319617904424e+00,1.024665106941685666e+00
1.824622768878653156e+00,8.415578652840295604e+00,1.845634166054899161e-01,5.576226809409806862e+00
5.927602644012175404e+00,8.045348026335602754e+00,7.931610586047940004e+00,3.749654481940147832e+00
5.071531360643454001e+00,2.851690866028038229e+00,3.823324676367807484e+00,1.549731640753928552e+00
9.563050860856790791e+00,5.126410252229270270e+00,4.424239549448627518e-01,6.123658005662367287e+00
8.109657588576862253e+00,1.473467476443990343e+00,8.407855379302528576e+00,7.405987665168648704e+00
8.790354593722538024e-01,5.622876982472675422e+00,7.229879058744537179e-01,7.544927237202726289e+00
9.839788802196340001e+00,6.490527259897592494e+00,3.423724506162303172e+00,6.259394251143629795e+00
7.443210279713347255e+00,7.019543542527086011e+00,4.213296886198502733e+00,7.429838491068075257e+00
2.003956652194884835e+00,7.603448751550513585e+00,6.984413009890926283e+00,7.432467119464874372e+00
7.893098714463548049e+00,4.497926059245264341e+00,9.183046665792490515e+00,5.933754805099596297e+00
8.655254063069833137e+00,3.076489513282986366e+00,8.144017008910097388e+00,2.460388893978693314e-01
1.572352828646280676e+00,3.713940283747798610e+00,2.623000872837487840e+00,7.633157624986544931e+00
1.796202854553063943e+00,1.462899550284585404e+00,3.997818028392815748e+00,5.602558831746110357e+00
1.117792316469133906e+00,1.504994184754386843e+00,1.382825812271737398e+00,2.831057681459048236e+00
7.375331306279607979e+00,1.968796193452188037e+00,4.125144060315300010e+00,1.965212780399927528e+00
1.345114351122809193e+00,3.012828788346766373e+00,7.084996695421152069e+00,1.155746055703987807e+00
4.948116374494206937e+00,4.561538138023149891e+00,3.297143565670894727e+00,1.328416636052985877e+00
